Passengers,Dist2Sta,Rooms,Area,Age,TransYear,TransQ,CPI,Value
36670.72727272727,11.0,4.0,70,13.0,2012,4,94.5,3300.0
36670.72727272727,15.0,4.0,85,8.0,2012,2,94.5,3400.0
12225.7,10.0,3.0,85,12.0,2016,2,98.1,5300.0
15629.818181818182,7.0,4.0,80,10.0,2012,2,94.5,4200.0
27120.9,8.0,4.0,90,10.0,2012,2,94.5,5100.0
27622.0,14.0,4.0,70,8.0,2012,3,94.5,2800.0
15629.818181818182,6.0,2.0,20,9.0,2016,3,98.1,1400.0
15629.818181818182,4.0,3.0,70,11.0,2016,1,98.1,3900.0
3603.3636363636365,15.0,4.0,75,24.0,2016,4,98.1,500.0
23739.8,6.0,2.0,55,40.0,2012,3,94.5,950.0
27622.0,8.0,4.0,55,22.0,2012,4,94.5,1500.0
27622.0,11.0,3.0,65,40.0,2012,1,94.5,830.0
17671.272727272728,8.0,4.0,70,17.0,2016,2,98.1,1200.0
12225.7,9.0,4.0,70,19.0,2016,4,98.1,1800.0
27622.0,8.0,4.0,65,8.0,2012,2,94.5,3000.0
10347.9,11.0,4.0,70,9.0,2016,1,98.1,3200.0
10347.9,11.0,4.0,70,9.0,2016,1,98.1,3300.0
39373.63636363636,9.0,3.0,55,18.0,2016,1,98.1,2300.0
12225.7,9.0,4.0,105,8.0,2012,3,94.5,6300.0
12225.7,9.0,4.0,100,8.0,2012,2,94.5,6600.0
12225.7,9.0,3.0,100,8.0,2012,1,94.5,6100.0
12225.7,11.0,4.0,85,11.0,2016,1,98.1,4100.0
39373.63636363636,8.0,4.0,70,2.0,2016,2,98.1,4300.0
39373.63636363636,9.0,4.0,65,2.0,2016,1,98.1,3800.0
95281.1,9.0,4.0,70,2.0,2016,3,98.1,2800.0
95281.1,9.0,4.0,70,2.0,2016,2,98.1,4100.0
3767.8,4.0,4.0,60,3.0,2016,3,98.1,3500.0
43789.2,6.0,2.0,20,5.0,2012,4,94.5,1700.0
3603.3636363636365,14.0,4.0,80,20.0,2012,3,94.5,850.0
17671.272727272728,8.0,4.0,80,13.0,2012,4,94.5,1.4
10011.6,23.0,4.0,105,13.0,2016,4,98.1,3500.0
12225.7,10.0,4.0,65,8.0,2012,3,94.5,2400.0
12225.7,9.0,4.0,65,15.0,2012,2,94.5,3000.0
39373.63636363636,9.0,4.0,60,19.0,2016,3,98.1,2100.0
10011.6,11.0,4.0,65,12.0,2012,1,94.5,2200.0
12225.7,18.0,4.0,85,15.0,2016,2,98.1,2700.0
95281.1,13.0,4.0,75,13.0,2016,4,98.1,5200.0
10011.6,23.0,4.0,70,27.0,2016,4,98.1,2200.0
10011.6,23.0,4.0,70,27.0,2016,3,98.1,1500.0
10011.6,23.0,4.0,65,27.0,2016,1,98.1,1400.0
95281.1,28.0,5.0,90,27.0,2016,3,98.1,1300.0
10347.9,14.0,4.0,70,5.0,2012,4,94.5,3300.0
10347.9,10.0,4.0,75,5.0,2012,2,94.5,3400.0
20094.2,28.0,5.0,75,31.0,2016,1,98.1,580.0
26831.7,5.0,4.0,65,15.0,2012,2,94.5,2900.0
12225.7,11.0,3.0,80,10.0,2012,4,94.5,3300.0
7356.8,10.0,,70,33.0,2016,4,98.1,1200.0
7356.8,6.0,4.0,75,12.0,2016,4,98.1,2800.0
7356.8,6.0,5.0,90,27.0,2016,4,98.1,2100.0
7356.8,10.0,3.0,65,31.0,2016,3,98.1,1000.0
7356.8,8.0,4.0,90,21.0,2016,3,98.1,2000.0
7356.8,11.0,5.0,65,31.0,2016,3,98.1,1700.0
7356.8,5.0,4.0,80,24.0,2016,3,98.1,1700.0
7356.8,8.0,4.0,65,,2016,2,98.1,1600.0
7356.8,7.0,5.0,95,,2016,1,98.1,2700.0
7356.8,11.0,4.0,70,26.0,2016,1,98.1,1400.0
27120.9,13.0,3.0,60,48.0,2016,3,98.1,1300.0
27120.9,11.0,2.0,60,29.0,2016,1,98.1,1400.0
95281.1,11.0,4.0,60,41.0,2016,4,98.1,1200.0
95281.1,16.0,3.0,65,41.0,2016,3,98.1,1600.0
10011.6,12.0,4.0,75,12.0,2012,1,94.5,2800.0
27120.9,9.0,2.0,15,28.0,2012,4,94.5,350.0
95281.1,4.0,3.0,80,8.0,2016,4,98.1,4300.0
95281.1,2.0,3.0,70,8.0,2016,3,98.1,5800.0
95281.1,3.0,2.0,60,8.0,2016,2,98.1,4000.0
95281.1,3.0,3.0,75,8.0,2016,2,98.1,6300.0
95281.1,4.0,4.0,70,8.0,2016,1,98.1,5500.0
95281.1,4.0,4.0,70,3.0,2016,1,98.1,5300.0
10011.6,18.0,3.0,100,9.0,2012,3,94.5,4200.0
95281.1,10.0,3.0,55,17.0,2016,3,98.1,2700.0
95281.1,10.0,3.0,55,17.0,2016,1,98.1,1800.0
12225.7,18.0,4.0,70,11.0,2012,3,94.5,2200.0
12225.7,16.0,4.0,70,11.0,2012,3,94.5,2200.0
12225.7,18.0,4.0,75,11.0,2012,3,94.5,2400.0
12225.7,18.0,4.0,70,11.0,2012,2,94.5,2200.0
12225.7,18.0,4.0,75,11.0,2012,1,94.5,2500.0
10347.9,11.0,,65,19.0,2016,4,98.1,1500.0
10347.9,11.0,4.0,65,19.0,2016,2,98.1,2000.0
95281.1,25.0,4.0,95,35.0,2012,1,94.5,1000.0
43789.2,3.0,3.0,65,10.0,2016,2,98.1,3700.0
95281.1,12.0,4.0,65,39.0,2012,2,94.5,1300.0
95281.1,11.0,3.0,65,36.0,2012,1,94.5,1300.0
26831.7,8.0,3.0,60,14.0,2016,4,98.1,2500.0
26831.7,7.0,4.0,95,13.0,2016,2,98.1,3900.0
26831.7,8.0,4.0,65,14.0,2016,2,98.1,2400.0
26831.7,9.0,4.0,65,14.0,2016,2,98.1,2700.0
20094.2,28.0,4.0,75,27.0,2012,1,94.5,1100.0
27622.0,5.0,4.0,80,20.0,2012,1,94.5,1800.0
7356.8,6.0,4.0,75,8.0,2012,4,94.5,2200.0
7356.8,10.0,4.0,95,27.0,2012,4,94.5,1900.0
7356.8,6.0,4.0,75,21.0,2012,4,94.5,1400.0
7356.8,5.0,4.0,80,20.0,2012,4,94.5,1500.0
7356.8,6.0,4.0,75,21.0,2012,4,94.5,1500.0
22676.4,8.0,4.0,75,6.0,2016,2,98.1,4300.0
22676.4,8.0,5.0,85,8.0,2016,2,98.1,3600.0
7356.8,13.0,4.0,100,27.0,2012,3,94.5,1700.0
7356.8,9.0,4.0,95,27.0,2012,3,94.5,1200.0
7356.8,6.0,5.0,90,21.0,2012,2,94.5,2300.0
22676.4,11.0,4.0,65,13.0,2016,1,98.1,3000.0
7356.8,10.0,4.0,95,27.0,2012,2,94.5,1500.0
7356.8,8.0,5.0,95,29.0,2012,1,94.5,1900.0
7356.8,6.0,5.0,90,23.0,2012,1,94.5,2100.0
15629.818181818182,5.0,4.0,80,29.0,2016,2,98.1,3200.0
15629.818181818182,3.0,3.0,75,18.0,2016,2,98.1,4200.0
95281.1,2.0,3.0,55,12.0,2012,3,94.5,3000.0
31877.3,9.0,4.0,70,2.0,2016,3,98.1,2800.0
3767.8,6.0,4.0,70,18.0,2016,3,98.1,2500.0
3767.8,6.0,3.0,70,18.0,2016,3,98.1,2500.0
95281.1,9.0,5.0,80,7.0,2012,2,94.5,3500.0
95281.1,9.0,4.0,70,7.0,2012,2,94.5,3000.0
22676.4,20.0,4.0,70,26.0,2012,1,94.5,950.0
39373.63636363636,7.0,4.0,70,3.0,2016,1,98.1,3400.0
3767.8,2.0,4.0,70,8.0,2016,4,98.1,3200.0
3767.8,2.0,4.0,70,8.0,2016,1,98.1,3100.0
10347.9,9.0,4.0,80,14.0,2012,4,94.5,2800.0
10347.9,10.0,4.0,80,11.0,2012,1,94.5,3400.0
43789.2,1.0,3.0,55,6.0,2012,3,94.5,2600.0
43789.2,2.0,4.0,75,9.0,2012,2,94.5,3700.0
43789.2,2.0,5.0,125,9.0,2012,1,94.5,7100.0
31877.3,2.0,4.0,65,12.0,2016,4,98.1,2600.0
31877.3,3.0,4.0,65,2.0,2016,4,98.1,2900.0
31877.3,3.0,4.0,70,11.0,2016,4,98.1,3000.0
31877.3,2.0,4.0,65,12.0,2016,2,98.1,2700.0
31877.3,2.0,4.0,55,11.0,2016,1,98.1,2700.0
31877.3,2.0,3.0,50,19.0,2016,1,98.1,1700.0
31877.3,1.0,4.0,65,16.0,2016,2,98.1,2400.0
31877.3,8.0,4.0,60,20.0,2016,1,98.1,2100.0
43789.2,8.0,3.0,55,27.0,2016,2,98.1,500.0
26831.7,12.0,4.0,65,6.0,2012,4,94.5,2700.0
26831.7,18.0,4.0,75,33.0,2012,2,94.5,1300.0
39373.63636363636,8.0,4.0,70,4.0,2016,3,98.1,3500.0
26831.7,8.0,4.0,60,10.0,2012,2,94.5,2500.0
26831.7,7.0,5.0,90,9.0,2012,1,94.5,3900.0
36670.72727272727,7.0,3.0,70,7.0,2016,2,98.1,3800.0
43789.2,8.0,4.0,80,23.0,2016,1,98.1,3000.0
36670.72727272727,8.0,3.0,45,44.0,2016,3,98.1,1300.0
22676.4,11.0,4.0,70,9.0,2012,3,94.5,2900.0
22676.4,9.0,4.0,70,6.0,2012,3,94.5,3100.0
22676.4,15.0,4.0,70,9.0,2012,2,94.5,2400.0
43789.2,3.0,4.0,65,10.0,2016,2,98.1,3400.0
10347.9,5.0,5.0,85,14.0,2016,4,98.1,3600.0
39373.63636363636,9.0,3.0,55,12.0,2016,2,98.1,2100.0
39373.63636363636,10.0,4.0,65,12.0,2016,2,98.1,3000.0
39373.63636363636,4.0,4.0,60,17.0,2012,4,94.5,2100.0
39373.63636363636,7.0,3.0,75,13.0,2012,4,94.5,3000.0
39373.63636363636,4.0,3.0,60,5.0,2012,3,94.5,2500.0
39373.63636363636,7.0,4.0,80,13.0,2012,1,94.5,3000.0
31877.3,1.0,3.0,60,8.0,2012,2,94.5,2300.0
31877.3,2.0,4.0,55,8.0,2012,2,94.5,2100.0
31877.3,2.0,4.0,65,8.0,2012,2,94.5,2600.0
31877.3,15.0,2.0,25,23.0,2012,4,94.5,360.0
31877.3,3.0,2.0,25,23.0,2012,4,94.5,410.0
31877.3,3.0,2.0,25,23.0,2012,1,94.5,110.0
31877.3,8.0,4.0,55,16.0,2012,3,94.5,2100.0
31877.3,7.0,4.0,60,16.0,2012,3,94.5,2000.0
31877.3,7.0,4.0,60,16.0,2012,2,94.5,1900.0
17671.272727272728,25.0,4.0,70,21.0,2016,1,98.1,540.0
17671.272727272728,30.0,4.0,65,21.0,2016,1,98.1,680.0
17671.272727272728,6.0,5.0,95,10.0,2016,4,98.1,2400.0
36670.72727272727,8.0,4.0,70,11.0,2012,4,94.5,2800.0
36670.72727272727,8.0,5.0,95,25.0,2012,1,94.5,2900.0
36670.72727272727,8.0,4.0,65,40.0,2012,4,94.5,950.0
36670.72727272727,9.0,5.0,90,4.0,2012,3,94.5,4000.0
36670.72727272727,9.0,4.0,105,24.0,2012,2,94.5,2500.0
12225.7,8.0,5.0,110,18.0,2016,1,98.1,5100.0
43789.2,3.0,4.0,65,6.0,2012,1,94.5,2700.0
27120.9,9.0,2.0,35,15.0,2012,1,94.5,920.0
36670.72727272727,12.0,3.0,35,24.0,2012,4,94.5,500.0
39373.63636363636,9.0,4.0,70,14.0,2012,1,94.5,1700.0
3603.3636363636365,13.0,4.0,90,12.0,2016,4,98.1,2900.0
10347.9,5.0,5.0,85,10.0,2012,2,94.5,3600.0
36670.72727272727,12.0,4.0,65,14.0,2012,4,94.5,2400.0
39373.63636363636,11.0,4.0,65,12.0,2012,4,94.5,2500.0
39373.63636363636,13.0,2.0,15,26.0,2012,2,94.5,380.0
39373.63636363636,11.0,4.0,65,12.0,2012,2,94.5,1900.0
39373.63636363636,13.0,2.0,15,26.0,2012,2,94.5,280.0
95281.1,19.0,4.0,65,15.0,2012,4,94.5,2300.0
95281.1,19.0,3.0,70,15.0,2012,2,94.5,2100.0
17671.272727272728,6.0,4.0,65,16.0,2012,1,94.5,820.0
23739.8,6.0,4.0,80,19.0,2016,3,98.1,3000.0
23739.8,4.0,4.0,70,12.0,2016,1,98.1,2900.0
23739.8,6.0,3.0,45,45.0,2016,1,98.1,1100.0
27120.9,8.0,4.0,75,12.0,2016,4,98.1,2600.0
22676.4,9.0,4.0,70,15.0,2016,4,98.1,3100.0
22676.4,3.0,4.0,80,7.0,2016,4,98.1,4200.0
22676.4,6.0,4.0,75,8.0,2016,3,98.1,4000.0
17671.272727272728,30.0,4.0,65,17.0,2012,3,94.5,580.0
17671.272727272728,29.0,4.0,65,17.0,2012,2,94.5,490.0
22676.4,2.0,4.0,70,14.0,2016,2,98.1,2700.0
22676.4,4.0,4.0,80,7.0,2016,2,98.1,4200.0
43789.2,30.0,4.0,80,18.0,2016,4,98.1,2300.0
43789.2,30.0,4.0,70,18.0,2016,3,98.1,1300.0
43789.2,30.0,4.0,70,18.0,2016,3,98.1,1400.0
43789.2,30.0,4.0,65,17.0,2016,3,98.1,2200.0
43789.2,30.0,4.0,65,17.0,2016,2,98.1,1800.0
43789.2,30.0,3.0,120,12.0,2016,2,98.1,3100.0
43789.2,30.0,4.0,70,18.0,2016,2,98.1,1200.0
43789.2,30.0,4.0,70,18.0,2016,1,98.1,1300.0
43789.2,30.0,4.0,70,18.0,2016,1,98.1,1700.0
43789.2,30.0,5.0,85,18.0,2016,1,98.1,1800.0
43789.2,30.0,5.0,85,18.0,2016,1,98.1,2100.0
43789.2,30.0,5.0,105,18.0,2016,1,98.1,2400.0
43789.2,30.0,4.0,70,18.0,2016,1,98.1,1100.0
12225.7,15.0,4.0,100,9.0,2016,3,98.1,4800.0
60822.454545454544,15.0,4.0,70,15.0,2012,4,94.5,1500.0
60822.454545454544,18.0,4.0,75,13.0,2012,3,94.5,1600.0
60822.454545454544,15.0,4.0,75,15.0,2012,1,94.5,1600.0
3603.3636363636365,9.0,5.0,85,15.0,2012,4,94.5,1700.0
3603.3636363636365,12.0,4.0,75,15.0,2012,3,94.5,1600.0
3603.3636363636365,12.0,4.0,75,13.0,2012,1,94.5,150.0
20094.2,4.0,4.0,70,21.0,2016,4,98.1,4400.0
20094.2,4.0,3.0,70,21.0,2016,4,98.1,4800.0
20094.2,5.0,3.0,75,21.0,2016,4,98.1,5000.0
20094.2,5.0,4.0,75,21.0,2016,3,98.1,4300.0
20094.2,4.0,4.0,75,21.0,2016,3,98.1,5000.0
20094.2,4.0,4.0,70,21.0,2016,3,98.1,4100.0
20094.2,5.0,4.0,75,30.0,2016,2,98.1,2500.0
20094.2,6.0,4.0,70,14.0,2016,2,98.1,4100.0
20094.2,6.0,3.0,80,6.0,2016,1,98.1,4600.0
23739.8,6.0,3.0,45,41.0,2012,3,94.5,980.0
23739.8,6.0,4.0,40,41.0,2012,3,94.5,790.0
23739.8,7.0,4.0,60,14.0,2012,2,94.5,1900.0
39373.63636363636,6.0,4.0,70,15.0,2016,2,98.1,2600.0
52071.7,11.0,4.0,65,15.0,2016,4,98.1,3300.0
52071.7,10.0,4.0,70,20.0,2016,2,98.1,2900.0
43789.2,3.0,3.0,55,17.0,2016,4,98.1,2400.0
43789.2,3.0,3.0,50,10.0,2016,4,98.1,2400.0
43789.2,3.0,3.0,60,10.0,2016,2,98.1,2800.0
22676.4,11.0,5.0,70,24.0,2012,2,94.5,1600.0
52071.7,15.0,5.0,105,14.0,2016,1,98.1,3700.0
22676.4,9.0,4.0,55,14.0,2012,2,94.5,1900.0
22676.4,10.0,4.0,80,11.0,2012,1,94.5,3300.0
31877.3,11.0,4.0,75,5.0,2016,4,98.1,3500.0
31877.3,12.0,4.0,70,5.0,2016,3,98.1,3100.0
22676.4,16.0,4.0,75,11.0,2012,1,94.5,3000.0
43789.2,6.0,4.0,65,16.0,2016,2,98.1,2900.0
1756.3,4.0,3.0,65,17.0,2016,2,98.1,2200.0
1952.3,3.0,4.0,70,34.0,2016,4,98.1,1400.0
1952.3,5.0,5.0,70,34.0,2016,3,98.1,1000.0
43789.2,30.0,4.0,70,13.0,2012,3,94.5,1600.0
43789.2,30.0,4.0,65,14.0,2012,3,94.5,1500.0
43789.2,30.0,4.0,65,14.0,2012,3,94.5,1700.0
43789.2,30.0,4.0,80,13.0,2012,3,94.5,2200.0
43789.2,30.0,4.0,70,14.0,2012,3,94.5,1600.0
43789.2,30.0,4.0,75,14.0,2012,1,94.5,1700.0
43789.2,15.0,4.0,70,12.0,2016,4,98.1,2600.0
43789.2,23.0,4.0,75,10.0,2016,3,98.1,2500.0
95281.1,14.0,4.0,90,2.0,2012,3,94.5,3700.0
20094.2,5.0,4.0,95,26.0,2012,4,94.5,1800.0
20094.2,6.0,4.0,70,10.0,2012,2,94.5,3200.0
17671.272727272728,7.0,4.0,85,23.0,2016,4,98.1,1100.0
17671.272727272728,6.0,4.0,90,13.0,2016,4,98.1,2400.0
17671.272727272728,8.0,4.0,80,13.0,2016,2,98.1,2000.0
17671.272727272728,15.0,4.0,75,19.0,2016,1,98.1,1300.0
17671.272727272728,6.0,5.0,80,13.0,2016,1,98.1,1500.0
43789.2,8.0,4.0,75,3.0,2012,1,94.5,3400.0
52071.7,12.0,4.0,70,11.0,2012,2,94.5,3300.0
43789.2,3.0,3.0,50,6.0,2012,4,94.5,2100.0
43789.2,3.0,4.0,65,7.0,2012,4,94.5,2400.0
12225.7,15.0,4.0,75,14.0,2016,3,98.1,3700.0
43789.2,5.0,4.0,65,8.0,2012,4,94.5,2800.0
12225.7,12.0,4.0,70,16.0,2016,3,98.1,3400.0
43789.2,4.0,4.0,65,11.0,2012,2,94.5,2800.0
12225.7,13.0,4.0,70,16.0,2016,3,98.1,3400.0
43789.2,5.0,4.0,70,8.0,2012,1,94.5,3100.0
43789.2,4.0,4.0,65,11.0,2012,1,94.5,3200.0
12225.7,9.0,4.0,65,42.0,2016,2,98.1,1500.0
43789.2,3.0,2.0,60,7.0,2012,1,94.5,2200.0
12225.7,12.0,4.0,65,16.0,2016,1,98.1,3400.0
12225.7,15.0,5.0,85,34.0,2016,1,98.1,2400.0
12225.7,12.0,5.0,85,16.0,2016,1,98.1,4200.0
20094.2,16.0,4.0,75,21.0,2016,1,98.1,2100.0
52071.7,19.0,4.0,85,10.0,2012,4,94.5,2800.0
52071.7,16.0,2.0,95,10.0,2012,2,94.5,3100.0
52071.7,16.0,4.0,95,10.0,2012,1,94.5,3700.0
95281.1,20.0,4.0,70,17.0,2016,4,98.1,2300.0
20094.2,15.0,2.0,15,30.0,2016,2,98.1,960.0
95281.1,9.0,4.0,60,6.0,2016,4,98.1,2800.0
95281.1,9.0,4.0,60,6.0,2016,4,98.1,3600.0
95281.1,9.0,5.0,70,6.0,2016,1,98.1,3700.0
3767.8,5.0,5.0,85,6.0,2016,1,98.1,4200.0
95281.1,15.0,4.0,75,13.0,2016,3,98.1,4300.0
95281.1,12.0,4.0,70,10.0,2016,2,98.1,4300.0
1952.3,5.0,4.0,80,30.0,2012,2,94.5,1600.0
36670.72727272727,6.0,3.0,100,48.0,2016,2,98.1,2500.0
31877.3,15.0,4.0,70,7.0,2012,2,94.5,2300.0
31877.3,18.0,4.0,80,25.0,2012,2,94.5,1600.0
43789.2,9.0,4.0,65,16.0,2016,1,98.1,2700.0
43789.2,19.0,4.0,60,16.0,2012,4,94.5,1700.0
43789.2,16.0,,80,8.0,2012,4,94.5,2400.0
12225.7,9.0,3.0,40,31.0,2016,4,98.1,600.0
43789.2,19.0,4.0,65,15.0,2012,3,94.5,1800.0
43789.2,19.0,4.0,60,16.0,2012,3,94.5,1700.0
43789.2,5.0,3.0,50,20.0,2016,3,98.1,2500.0
10347.9,12.0,4.0,70,15.0,2016,4,98.1,2500.0
43789.2,18.0,4.0,70,3.0,2016,2,98.1,3100.0
17671.272727272728,6.0,4.0,85,18.0,2012,4,94.5,1400.0
17671.272727272728,9.0,4.0,80,16.0,2012,4,94.5,1700.0
12225.7,7.0,3.0,65,14.0,2016,1,98.1,2600.0
12225.7,7.0,4.0,55,13.0,2016,1,98.1,2500.0
17671.272727272728,4.0,4.0,80,16.0,2012,3,94.5,1200.0
17671.272727272728,9.0,4.0,80,16.0,2012,2,94.5,1400.0
17671.272727272728,13.0,4.0,75,9.0,2012,2,94.5,1900.0
17671.272727272728,13.0,5.0,95,18.0,2012,1,94.5,1900.0
10347.9,4.0,4.0,110,27.0,2016,3,98.1,3900.0
27120.9,9.0,4.0,80,4.0,2016,1,98.1,5500.0
27120.9,7.0,4.0,70,4.0,2016,4,98.1,5000.0
36670.72727272727,6.0,4.0,75,12.0,2016,3,98.1,4400.0
36670.72727272727,6.0,4.0,105,23.0,2016,3,98.1,4500.0
36670.72727272727,7.0,4.0,75,9.0,2016,3,98.1,4900.0
36670.72727272727,8.0,4.0,60,21.0,2016,1,98.1,2500.0
36670.72727272727,7.0,4.0,70,12.0,2016,1,98.1,4400.0
12225.7,13.0,4.0,65,40.0,2012,4,94.5,1300.0
12225.7,13.0,5.0,90,14.0,2012,4,94.5,4000.0
39373.63636363636,4.0,4.0,65,5.0,2016,4,98.1,3700.0
12225.7,14.0,5.0,95,15.0,2012,4,94.5,4200.0
39373.63636363636,4.0,4.0,65,18.0,2016,3,98.1,3000.0
39373.63636363636,4.0,5.0,85,21.0,2016,2,98.1,3200.0
39373.63636363636,5.0,5.0,85,21.0,2016,1,98.1,3000.0
12225.7,14.0,4.0,75,5.0,2012,3,94.5,4200.0
39373.63636363636,5.0,4.0,65,18.0,2016,1,98.1,3000.0
12225.7,18.0,5.0,85,30.0,2012,3,94.5,2000.0
12225.7,11.0,4.0,70,12.0,2012,3,94.5,2900.0
43789.2,12.0,,50,28.0,2016,2,98.1,1300.0
12225.7,13.0,4.0,80,14.0,2012,1,94.5,3000.0
95281.1,19.0,4.0,70,13.0,2016,1,98.1,3500.0
20094.2,16.0,4.0,65,18.0,2012,4,94.5,2200.0
20094.2,18.0,4.0,75,17.0,2012,3,94.5,2500.0
95281.1,7.0,4.0,65,20.0,2016,3,98.1,3100.0
20094.2,5.0,4.0,70,17.0,2016,2,98.1,2900.0
20094.2,5.0,4.0,70,17.0,2016,1,98.1,2400.0
95281.1,19.0,2.0,15,26.0,2012,4,94.5,50.0
95281.1,19.0,2.0,15,26.0,2012,4,94.5,50.0
95281.1,19.0,5.0,95,12.0,2012,2,94.5,2700.0
95281.1,16.0,4.0,70,9.0,2012,2,94.5,2200.0
95281.1,15.0,2.0,15,26.0,2012,1,94.5,250.0
95281.1,9.0,4.0,65,2.0,2012,1,94.5,3100.0
95281.1,6.0,2.0,15,25.0,2012,1,94.5,380.0
95281.1,12.0,4.0,70,6.0,2012,3,94.5,4000.0
20094.2,5.0,4.0,65,6.0,2012,4,94.5,3400.0
20094.2,8.0,4.0,75,9.0,2012,3,94.5,3800.0
20094.2,4.0,3.0,65,6.0,2012,2,94.5,3200.0
20094.2,5.0,4.0,80,6.0,2012,2,94.5,3700.0
52071.7,11.0,4.0,75,14.0,2016,3,98.1,3300.0
52071.7,13.0,4.0,75,11.0,2016,3,98.1,3600.0
52071.7,11.0,5.0,105,11.0,2016,3,98.1,4500.0
52071.7,13.0,4.0,75,11.0,2016,3,98.1,3500.0
36670.72727272727,6.0,4.0,100,44.0,2012,3,94.5,2500.0
36670.72727272727,6.0,3.0,100,44.0,2012,3,94.5,2100.0
36670.72727272727,5.0,4.0,75,11.0,2012,2,94.5,3700.0
36670.72727272727,6.0,5.0,90,9.0,2012,2,94.5,4200.0
27120.9,13.0,4.0,75,12.0,2012,1,94.5,2800.0
27120.9,13.0,4.0,70,12.0,2012,1,94.5,2900.0
43789.2,9.0,4.0,70,12.0,2012,4,94.5,2600.0
95281.1,6.0,2.0,25,18.0,2016,3,98.1,1300.0
95281.1,6.0,4.0,65,18.0,2016,2,98.1,3500.0
10347.9,3.0,4.0,70,19.0,2016,3,98.1,3900.0
12225.7,9.0,3.0,45,42.0,2012,2,94.5,730.0
12225.7,9.0,4.0,45,42.0,2012,1,94.5,600.0
10347.9,12.0,4.0,105,44.0,2012,2,94.5,1400.0
20094.2,9.0,4.0,70,2.0,2016,2,98.1,3900.0
20094.2,11.0,4.0,75,21.0,2016,1,98.1,2600.0
27120.9,4.0,4.0,80,15.0,2012,4,94.5,3200.0
26831.7,12.0,4.0,70,17.0,2016,1,98.1,2500.0
20094.2,15.0,4.0,65,17.0,2016,2,98.1,2200.0
10347.9,4.0,5.0,105,23.0,2012,3,94.5,3400.0
15629.818181818182,7.0,4.0,110,23.0,2012,2,94.5,4500.0
15629.818181818182,7.0,5.0,105,23.0,2012,2,94.5,3600.0
27120.9,9.0,5.0,85,15.0,2012,2,94.5,2800.0
20094.2,10.0,4.0,90,10.0,2016,2,98.1,4800.0
20094.2,9.0,3.0,60,12.0,2016,1,98.1,3100.0
36670.72727272727,7.0,5.0,90,24.0,2012,4,94.5,2800.0
36670.72727272727,8.0,4.0,80,24.0,2012,2,94.5,2400.0
36670.72727272727,7.0,4.0,75,8.0,2012,1,94.5,3800.0
39373.63636363636,4.0,4.0,70,14.0,2012,3,94.5,3000.0
36670.72727272727,13.0,4.0,70,9.0,2012,1,94.5,3000.0
95281.1,8.0,3.0,65,11.0,2012,4,94.5,2500.0
95281.1,11.0,3.0,60,10.0,2012,2,94.5,2400.0
95281.1,11.0,4.0,70,10.0,2012,2,94.5,3100.0
95281.1,8.0,4.0,65,16.0,2012,2,94.5,2600.0
95281.1,8.0,5.0,75,16.0,2012,2,94.5,3500.0
20094.2,5.0,5.0,85,13.0,2012,2,94.5,3500.0
27120.9,12.0,4.0,75,41.0,2012,2,94.5,1100.0
176.0,20.0,5.0,80,25.0,2016,4,98.1,750.0
52071.7,11.0,4.0,70,10.0,2012,3,94.5,2900.0
52071.7,13.0,4.0,120,7.0,2012,2,94.5,4800.0
52071.7,12.0,4.0,75,7.0,2012,1,94.5,2800.0
10347.9,11.0,4.0,125,26.0,2016,3,98.1,4100.0
10347.9,10.0,3.0,70,9.0,2016,1,98.1,3100.0
43789.2,11.0,4.0,70,31.0,2016,3,98.1,1900.0
43789.2,3.0,4.0,65,3.0,2016,1,98.1,3900.0
95281.1,6.0,4.0,80,14.0,2012,3,94.5,3800.0
95281.1,6.0,4.0,65,14.0,2012,3,94.5,3300.0
95281.1,9.0,2.0,55,11.0,2012,1,94.5,2200.0
95281.1,6.0,4.0,65,14.0,2012,1,94.5,3000.0
43789.2,12.0,4.0,65,,2012,4,94.5,2500.0
95281.1,5.0,2.0,60,16.0,2016,4,98.1,3100.0
95281.1,5.0,4.0,70,11.0,2016,4,98.1,1400.0
39373.63636363636,16.0,4.0,65,15.0,2012,4,94.5,2100.0
95281.1,3.0,4.0,80,16.0,2016,4,98.1,4800.0
95281.1,3.0,4.0,80,16.0,2016,4,98.1,3800.0
95281.1,6.0,3.0,70,5.0,2016,2,98.1,4300.0
95281.1,3.0,4.0,80,16.0,2016,2,98.1,4900.0
95281.1,5.0,5.0,80,11.0,2016,2,98.1,4900.0
43789.2,5.0,,95,18.0,2016,3,98.1,4800.0
20094.2,10.0,4.0,70,17.0,2012,3,94.5,2500.0
10011.6,16.0,4.0,60,40.0,2016,2,98.1,1200.0
20094.2,9.0,5.0,95,8.0,2012,3,94.5,4300.0
20094.2,6.0,4.0,70,12.0,2012,3,94.5,3400.0
20094.2,7.0,,75,15.0,2012,2,94.5,3400.0
20094.2,7.0,5.0,95,15.0,2012,1,94.5,5000.0
20094.2,4.0,4.0,80,15.0,2012,4,94.5,2900.0
23739.8,18.0,4.0,70,16.0,2016,2,98.1,3100.0
26831.7,15.0,4.0,75,13.0,2012,2,94.5,2700.0
27120.9,7.0,4.0,80,5.0,2016,4,98.1,5200.0
27120.9,8.0,4.0,70,19.0,2016,3,98.1,3600.0
