ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper,yearly
2023-02-28,419.7462796095063,418.8371822874609,420.5389702541477,420.9002872568233,419.82677852523966,421.873628270043,1.154007647316985
2023-03-31,419.9467251045287,418.97855375653126,420.7729644240902,422.4120008104488,421.3133417656797,423.3971667038732,2.465275705920074
2023-04-30,420.1407046158406,419.10805947985324,420.99727122780604,423.347512750563,422.2708188184923,424.396692092947,3.206808134722398
2023-05-31,420.3411501108629,419.26959770539526,421.25812310894344,422.8049317334491,421.57257217203596,423.8494310366885,2.463781622586234
2023-06-30,420.53512962217474,419.40383865524524,421.47788726983487,421.33473305948485,420.0803975802495,422.474198901571,0.7996034373100974
2023-07-31,420.735575117197,419.56096133105825,421.73125347389004,419.41837582745643,418.0775070500123,420.5562367399034,-1.3171992897405738
2023-08-31,420.9360206122194,419.7143497391718,421.9804971607563,417.81446443583957,416.36234608693354,419.00313212046973,-3.1215561763798574
2023-09-30,421.13000012353126,419.86588873112873,422.21212526892106,417.5950190589706,416.27160169716643,418.7989196771516,-3.534981064560644
2023-10-31,421.33044561855365,420.03964495256946,422.46059361199997,419.22302535513575,417.81119971706016,420.4490208016014,-2.1074202634179096
2023-11-30,421.5244251298655,420.174706390748,422.70541727746536,420.66728526073723,419.1942644918807,421.9691599490882,-0.8571398691282932
2023-12-31,421.7248706248879,420.3092877966158,422.94168537637626,421.8588595000121,420.30237467890873,423.1718951260161,0.13398887512423074
2024-01-31,421.9253161199102,420.450541554422,423.18185408925814,422.60025049093815,421.0630767946236,424.0046663890765,0.6749343710279588
2024-02-29,422.11282964751166,420.5791653636727,423.4303692881271,423.37907011986084,421.75347661827925,424.84679057303356,1.2662404723491836
2024-03-31,422.31327514253394,420.7209787204207,423.6995403844763,424.8459689329087,423.15288389752317,426.29441215739854,2.532693790374743
2024-04-30,422.5072546538459,420.8629974910026,423.9438252402957,425.6340907720345,424.0090443880832,427.1389862336611,3.1268361181885784
2024-05-31,422.7077001488682,421.00857464664375,424.1982892387213,425.1100034658615,423.31018148132307,426.61641173794266,2.4023033169933234
2024-06-30,422.90167966018015,421.122291400734,424.44862702330107,423.65974306977745,421.9125683356407,425.2560321361441,0.7580634095972781
2024-07-31,423.10212515520243,421.25590409688886,424.7003046565187,421.7399603680086,419.76681136071426,423.5317862668035,-1.3621647871938272
2024-08-31,423.3025706502247,421.39926515447166,424.94963421089864,420.1408360491682,418.14399250715013,421.76957830146245,-3.161734601056524
2024-09-30,423.4965501615367,421.5460768818412,425.19691795402605,420.06963070262435,417.94103747302046,421.8134756908063,-3.4269194589123257
2024-10-31,423.696995656559,421.6806889148544,425.44791263437963,421.61073286099247,419.42712706032245,423.46257054701084,-2.0862627955665642
2024-11-30,423.89097516787086,421.80425408023757,425.69085151095,423.01122848213794,420.7406150562821,424.88538542785614,-0.8797466857329448
2024-12-31,424.09142066289314,421.928514824768,425.9445173251401,424.18395135717503,422.03086421602717,426.11904037826736,0.09253069428189849
2025-01-31,424.2918661579154,422.0249780479949,426.2010562123234,424.9751639297684,422.7000731162447,426.8901083813227,0.6832977718530218
2025-02-28,424.47291370180665,422.13548606399115,426.4381979943391,425.7017043156211,423.4480477977319,427.719231407761,1.228790613814452
2025-03-31,424.6733591968289,422.2365512757756,426.7036451143044,427.18277805566186,424.8371348758854,429.30845270995746,2.509418858832919
2025-04-30,424.8673387081408,422.35612319129626,426.9368926209821,428.02048778188026,425.5416179638015,430.1073217582769,3.153149073739479
2025-05-31,425.06778420316317,422.4962666674643,427.18302147234135,427.49094296454706,424.98729493962514,429.68159765651995,2.4231587613839154
2025-06-30,425.2617637144751,422.63622215906935,427.4294557607302,426.0340291162019,423.4774869216848,428.2515687562477,0.7722654017268095
2025-07-31,425.46220920949736,422.79427996236103,427.697793074197,424.1151982417059,421.4826415808501,426.3977406331308,-1.347010967791427
2025-08-31,425.66265470451964,422.924355467737,427.9984445487316,422.51459511871775,419.8835531902228,424.8827591953953,-3.148059585801908
2025-09-30,425.8566342158315,423.0535003263331,428.2386745788838,422.3933473778529,419.5774200302439,424.83403360709804,-3.463286837978617
2025-10-31,426.0570797108539,423.1787910692258,428.5344488985881,423.96302207305166,421.0038757909016,426.4853803479402,-2.094057637802236
2025-11-30,426.25105922216585,423.30555815328955,428.79241801742296,425.37857620496703,422.4368082020271,427.9597478403445,-0.8724830171988209
2025-12-31,426.45150471718813,423.4565328189285,429.05715892042207,426.55827631444737,423.6253291515332,429.1246542917267,0.10677159725922361
2026-01-31,426.6519502122104,423.6011109278504,429.3189507295189,427.333283529714,424.19800997457736,430.0216682503598,0.6813333175035551
