,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
8224,今津(阪神),9.0,4.0,３ＬＤＫ,70.0,2016.0,2.0,ＲＣ,準工業,改装済み,2800.0
8225,阪神国道,6.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＲＣ,準工業,改装済み,2500.0
8226,阪神国道,6.0,3.0,２ＬＤＫ,70.0,2016.0,18.0,ＲＣ,準工業,改装済み,2500.0
8227,西宮北口,9.0,5.0,４ＬＤＫ,80.0,2012.0,7.0,ＲＣ,１種住居,未改装,3500.0
8228,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2012.0,7.0,ＲＣ,１種住居,未改装,3000.0
8229,仁川,20.0,4.0,３ＬＤＫ,70.0,2012.0,26.0,ＲＣ,１種住居,未改装,950.0
8230,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,70.0,2016.0,3.0,ＲＣ,準工業,未改装,3400.0
8231,阪神国道,2.0,4.0,３ＬＤＫ,70.0,2016.0,8.0,ＲＣ,近隣商業,未改装,3200.0
8233,香櫨園,9.0,4.0,３ＬＤＫ,80.0,2012.0,14.0,ＲＣ,１種住居,未改装,2800.0
8234,香櫨園,10.0,4.0,３ＬＤＫ,80.0,2012.0,11.0,ＲＣ,準工業,未改装,3400.0
8235,西宮(阪神),1.0,3.0,２ＬＤＫ,55.0,2012.0,6.0,ＲＣ,商業,未改装,2600.0
8236,西宮(阪神),2.0,4.0,３ＬＤＫ,75.0,2012.0,9.0,ＳＲＣ,商業,未改装,3700.0
8237,西宮(阪神),2.0,5.0,４ＬＤＫ,125.0,2012.0,9.0,ＲＣ,商業,未改装,7100.0
8238,今津(阪神),2.0,4.0,３ＬＤＫ,65.0,2016.0,12.0,ＲＣ,商業,未改装,2600.0
8239,今津(阪神),3.0,4.0,３ＬＤＫ,65.0,2016.0,2.0,ＲＣ,近隣商業,未改装,2900.0
8240,今津(阪神),3.0,4.0,３ＬＤＫ,70.0,2016.0,11.0,ＲＣ,近隣商業,未改装,3000.0
8241,今津(阪神),2.0,4.0,３ＬＤＫ,65.0,2016.0,12.0,ＲＣ,商業,未改装,2700.0
8242,今津(阪神),2.0,4.0,３ＬＤＫ,55.0,2016.0,11.0,ＲＣ,近隣商業,改装済み,2700.0
8243,今津(阪神),2.0,3.0,２ＬＤＫ,50.0,2016.0,19.0,ＲＣ,近隣商業,改装済み,1700.0
8244,今津(阪神),1.0,4.0,３ＬＤＫ,65.0,2016.0,16.0,ＳＲＣ,商業,未改装,2400.0
8246,西宮(阪神),8.0,3.0,２ＬＤＫ,55.0,2016.0,27.0,ＳＲＣ,１種住居,未改装,500.0
8247,甲東園,12.0,4.0,３ＬＤＫ,65.0,2012.0,6.0,ＲＣ,１中住専,未改装,2700.0
8248,甲東園,18.0,4.0,３ＬＤＫ,75.0,2012.0,33.0,ＲＣ,１中住専,未改装,1300.0
8249,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,70.0,2016.0,4.0,ＲＣ,１種住居,未改装,3500.0
8250,甲東園,8.0,4.0,３ＬＤＫ,60.0,2012.0,10.0,ＲＣ,１中住専,未改装,2500.0
8251,甲東園,7.0,5.0,４ＬＤＫ,90.0,2012.0,9.0,ＲＣ,１中住専,未改装,3900.0
8252,甲子園口,7.0,3.0,２ＬＤＫ,70.0,2016.0,7.0,ＲＣ,１中住専,未改装,3800.0
8253,西宮(阪神),8.0,4.0,３ＬＤＫ,80.0,2016.0,23.0,ＲＣ,近隣商業,未改装,3000.0
8254,甲子園口,8.0,3.0,２ＤＫ,45.0,2016.0,44.0,ＲＣ,１中住専,改装済み,1300.0
8255,仁川,11.0,4.0,３ＬＤＫ,70.0,2012.0,9.0,ＲＣ,１中住専,未改装,2900.0
8256,仁川,9.0,4.0,３ＬＤＫ,70.0,2012.0,6.0,ＲＣ,１中住専,未改装,3100.0
8257,仁川,15.0,4.0,３ＬＤＫ,70.0,2012.0,9.0,ＲＣ,１中住専,未改装,2400.0
8258,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2016.0,10.0,ＲＣ,商業,未改装,3400.0
8259,香櫨園,5.0,5.0,４ＬＤＫ,85.0,2016.0,14.0,ＲＣ,１中住専,未改装,3600.0
8261,西宮(ＪＲ),10.0,4.0,３ＬＤＫ,65.0,2016.0,12.0,ＲＣ,１種住居,未改装,3000.0
8262,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,60.0,2012.0,17.0,ＲＣ,２種住居,未改装,2100.0
8263,西宮(ＪＲ),7.0,3.0,２ＬＤＫ,75.0,2012.0,13.0,ＲＣ,近隣商業,改装済み,3000.0
8264,西宮(ＪＲ),4.0,3.0,２ＬＤＫ,60.0,2012.0,5.0,ＲＣ,２種住居,未改装,2500.0
8265,西宮(ＪＲ),7.0,4.0,３ＬＤＫ,80.0,2012.0,13.0,ＲＣ,近隣商業,未改装,3000.0
8266,今津(阪神),1.0,3.0,２ＬＤＫ,60.0,2012.0,8.0,ＲＣ,商業,未改装,2300.0
8267,今津(阪神),2.0,4.0,３ＬＤＫ,55.0,2012.0,8.0,ＲＣ,商業,改装済み,2100.0
8268,今津(阪神),2.0,4.0,３ＬＤＫ,65.0,2012.0,8.0,ＲＣ,商業,未改装,2600.0
8269,今津(阪神),15.0,2.0,１ＤＫ,25.0,2012.0,23.0,ＲＣ,商業,未改装,360.0
8270,今津(阪神),3.0,2.0,１ＤＫ,25.0,2012.0,23.0,ＲＣ,商業,未改装,410.0
8271,今津(阪神),3.0,2.0,１ＤＫ,25.0,2012.0,23.0,ＲＣ,商業,未改装,110.0
8272,今津(阪神),8.0,4.0,３ＬＤＫ,55.0,2012.0,16.0,ＳＲＣ,１種住居,改装済み,2100.0
8273,今津(阪神),7.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,１種住居,未改装,2000.0
8274,今津(阪神),7.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,１種住居,未改装,1900.0
8275,西宮名塩,25.0,4.0,３ＬＤＫ,70.0,2016.0,21.0,ＲＣ,１低住専,未改装,540.0
8277,西宮名塩,6.0,5.0,４ＬＤＫ,95.0,2016.0,10.0,ＲＣ,１中住専,改装済み,2400.0
8278,甲子園口,8.0,4.0,３ＬＤＫ,70.0,2012.0,11.0,ＲＣ,１中住専,未改装,2800.0
8279,甲子園口,8.0,5.0,４ＬＤＫ,95.0,2012.0,25.0,ＲＣ,１中住専,未改装,2900.0
8281,甲子園口,8.0,4.0,３ＬＤＫ,65.0,2012.0,40.0,ＲＣ,１中住専,未改装,950.0
8282,甲子園口,9.0,5.0,４ＬＤＫ,90.0,2012.0,4.0,ＲＣ,１中住専,未改装,4000.0
8283,甲子園口,9.0,4.0,３ＬＤＫ,105.0,2012.0,24.0,ＲＣ,１中住専,未改装,2500.0
8285,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2012.0,6.0,ＲＣ,商業,未改装,2700.0
8286,夙川,9.0,2.0,１ＤＫ,35.0,2012.0,15.0,ＲＣ,１低住専,未改装,920.0
8287,甲子園口,12.0,3.0,２ＤＫ,35.0,2012.0,24.0,ＲＣ,１種住居,未改装,500.0
8288,西宮(ＪＲ),9.0,4.0,３ＬＤＫ,70.0,2012.0,14.0,ＲＣ,１種住居,未改装,1700.0
8289,生瀬,13.0,4.0,３ＬＤＫ,90.0,2016.0,12.0,ＲＣ,１種住居,未改装,2900.0
8290,香櫨園,5.0,5.0,３ＬＤＫ＋Ｓ,85.0,2012.0,10.0,ＲＣ,１中住専,未改装,3600.0
8291,甲子園口,12.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＳＲＣ,近隣商業,改装済み,2400.0
8292,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,65.0,2012.0,12.0,ＲＣ,近隣商業,改装済み,2500.0
8293,西宮(ＪＲ),13.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,近隣商業,改装済み,380.0
8294,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,65.0,2012.0,12.0,ＲＣ,近隣商業,未改装,1900.0
8295,西宮(ＪＲ),13.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,近隣商業,未改装,280.0
8296,西宮北口,19.0,4.0,３ＬＤＫ,65.0,2012.0,15.0,ＲＣ,１種住居,未改装,2300.0
8297,西宮北口,19.0,3.0,２ＬＤＫ,70.0,2012.0,15.0,ＲＣ,１種住居,未改装,2100.0
8298,西宮名塩,6.0,4.0,３ＬＤＫ,65.0,2012.0,16.0,ＲＣ,２中住専,未改装,820.0
8299,鳴尾・武庫川女子大前,6.0,4.0,３ＬＤＫ,80.0,2016.0,19.0,ＲＣ,２種住居,未改装,3000.0
8300,鳴尾・武庫川女子大前,4.0,4.0,３ＬＤＫ,70.0,2016.0,12.0,ＲＣ,近隣商業,未改装,2900.0
8301,鳴尾・武庫川女子大前,6.0,3.0,２ＤＫ,45.0,2016.0,45.0,鉄骨造,１種住居,未改装,1100.0
8302,夙川,8.0,4.0,３ＬＤＫ,75.0,2016.0,12.0,ＲＣ,１中住専,未改装,2600.0
8303,仁川,9.0,4.0,３ＬＤＫ,70.0,2016.0,15.0,ＲＣ,１低住専,未改装,3100.0
8304,仁川,3.0,4.0,３ＬＤＫ,80.0,2016.0,7.0,ＲＣ,２低住専,未改装,4200.0
8305,仁川,6.0,4.0,３ＬＤＫ,75.0,2016.0,8.0,ＲＣ,２低住専,未改装,4000.0
8306,西宮名塩,30.0,4.0,３ＬＤＫ,65.0,2012.0,17.0,ＲＣ,１低住専,未改装,580.0
8307,西宮名塩,29.0,4.0,３ＬＤＫ,65.0,2012.0,17.0,ＲＣ,１低住専,改装済み,490.0
8308,仁川,2.0,4.0,３ＬＤＫ,70.0,2016.0,14.0,ＲＣ,１中住専,未改装,2700.0
8309,仁川,4.0,4.0,３ＬＤＫ,80.0,2016.0,7.0,ＲＣ,２低住専,未改装,4200.0
8310,西宮(阪神),30.0,4.0,３ＬＤＫ,80.0,2016.0,18.0,ＳＲＣ,１中住専,改装済み,2300.0
8311,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＳＲＣ,１中住専,未改装,1300.0
8312,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＳＲＣ,１中住専,未改装,1400.0
8313,西宮(阪神),30.0,4.0,３ＬＤＫ,65.0,2016.0,17.0,ＲＣ,近隣商業,改装済み,2200.0
8314,西宮(阪神),30.0,4.0,３ＬＤＫ,65.0,2016.0,17.0,ＳＲＣ,近隣商業,未改装,1800.0
8315,西宮(阪神),30.0,3.0,２ＬＤＫ,120.0,2016.0,12.0,ＳＲＣ,１中住専,未改装,3100.0
8316,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＲＣ,１中住専,未改装,1200.0
8317,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＳＲＣ,１中住専,未改装,1300.0
8318,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2016.0,18.0,ＳＲＣ,１中住専,改装済み,1700.0
8319,西宮(阪神),30.0,5.0,４ＬＤＫ,85.0,2016.0,18.0,ＲＣ,１中住専,改装済み,1800.0
8320,西宮(阪神),30.0,5.0,４ＬＤＫ,85.0,2016.0,18.0,ＲＣ,１中住専,改装済み,2100.0
8321,西宮(阪神),30.0,5.0,４ＬＤＫ,105.0,2016.0,18.0,ＳＲＣ,１中住専,改装済み,2400.0
8323,苦楽園口,15.0,4.0,３ＬＤＫ,100.0,2016.0,9.0,ＲＣ,１中住専,未改装,4800.0
8324,宝塚,15.0,4.0,３ＬＤＫ,70.0,2012.0,15.0,ＳＲＣ,２中住専,改装済み,1500.0
8325,宝塚,18.0,4.0,３ＬＤＫ,75.0,2012.0,13.0,ＳＲＣ,２中住専,改装済み,1600.0
8326,宝塚,15.0,4.0,３ＬＤＫ,75.0,2012.0,15.0,ＳＲＣ,２中住専,改装済み,1600.0
8327,生瀬,9.0,5.0,４ＬＤＫ,85.0,2012.0,15.0,ＳＲＣ,２中住専,未改装,1700.0
8328,生瀬,12.0,4.0,３ＬＤＫ,75.0,2012.0,15.0,ＲＣ,２中住専,改装済み,1600.0
8330,門戸厄神,4.0,4.0,３ＬＤＫ,70.0,2016.0,21.0,ＲＣ,１中住専,改装済み,4400.0
8331,門戸厄神,4.0,3.0,２ＬＤＫ,70.0,2016.0,21.0,ＲＣ,１中住専,改装済み,4800.0
8332,門戸厄神,5.0,3.0,２ＬＤＫ,75.0,2016.0,21.0,ＲＣ,１中住専,改装済み,5000.0
8333,門戸厄神,5.0,4.0,３ＬＤＫ,75.0,2016.0,21.0,ＲＣ,１中住専,改装済み,4300.0
8334,門戸厄神,4.0,4.0,３ＬＤＫ,75.0,2016.0,21.0,ＲＣ,１中住専,改装済み,5000.0
8335,門戸厄神,4.0,4.0,３ＬＤＫ,70.0,2016.0,21.0,ＲＣ,１中住専,改装済み,4100.0
8336,門戸厄神,5.0,4.0,３ＬＤＫ,75.0,2016.0,30.0,ＲＣ,１中住専,未改装,2500.0
8337,門戸厄神,6.0,4.0,３ＬＤＫ,70.0,2016.0,14.0,ＲＣ,１中住専,改装済み,4100.0
8338,門戸厄神,6.0,3.0,２ＬＤＫ,80.0,2016.0,6.0,ＲＣ,１中住専,未改装,4600.0
8339,鳴尾・武庫川女子大前,6.0,3.0,２ＬＤＫ,45.0,2012.0,41.0,鉄骨造,１種住居,改装済み,980.0
8340,鳴尾・武庫川女子大前,6.0,4.0,３ＬＤＫ,40.0,2012.0,41.0,鉄骨造,１種住居,未改装,790.0
8341,鳴尾・武庫川女子大前,7.0,4.0,３ＬＤＫ,60.0,2012.0,14.0,ＲＣ,２種住居,未改装,1900.0
8342,西宮(ＪＲ),6.0,4.0,３ＬＤＫ,70.0,2016.0,15.0,ＲＣ,１種住居,未改装,2600.0
8343,甲子園,11.0,4.0,３ＬＤＫ,65.0,2016.0,15.0,ＲＣ,１中住専,未改装,3300.0
8344,甲子園,10.0,4.0,２ＬＤＫ＋Ｓ,70.0,2016.0,20.0,ＲＣ,１中住専,改装済み,2900.0
8345,西宮(阪神),3.0,3.0,２ＬＤＫ,55.0,2016.0,17.0,ＲＣ,商業,未改装,2400.0
8346,西宮(阪神),3.0,3.0,２ＬＤＫ,50.0,2016.0,10.0,ＲＣ,商業,未改装,2400.0
8347,西宮(阪神),3.0,3.0,２ＬＤＫ,60.0,2016.0,10.0,ＲＣ,商業,未改装,2800.0
8348,仁川,11.0,5.0,４ＬＤＫ,70.0,2012.0,24.0,ＲＣ,１低住専,未改装,1600.0
8349,甲子園,15.0,5.0,４ＬＤＫ,105.0,2016.0,14.0,ＳＲＣ,１種住居,未改装,3700.0
8350,仁川,9.0,4.0,３ＤＫ,55.0,2012.0,14.0,ＲＣ,１種住居,改装済み,1900.0
8351,仁川,10.0,4.0,３ＬＤＫ,80.0,2012.0,11.0,ＲＣ,１低住専,未改装,3300.0
8352,今津(阪神),11.0,4.0,３ＬＤＫ,75.0,2016.0,5.0,ＲＣ,準工業,未改装,3500.0
8353,今津(阪神),12.0,4.0,３ＬＤＫ,70.0,2016.0,5.0,ＲＣ,準工業,未改装,3100.0
8354,仁川,16.0,4.0,３ＬＤＫ,75.0,2012.0,11.0,ＲＣ,１低住専,未改装,3000.0
8355,西宮(阪神),6.0,4.0,３ＬＤＫ,65.0,2016.0,16.0,ＳＲＣ,近隣商業,改装済み,2900.0
8356,洲先,4.0,3.0,２ＬＤＫ,65.0,2016.0,17.0,ＲＣ,１種住居,未改装,2200.0
8357,東鳴尾,3.0,4.0,３ＬＤＫ,70.0,2016.0,34.0,ＲＣ,１種住居,未改装,1400.0
8358,東鳴尾,5.0,5.0,４ＤＫ,70.0,2016.0,34.0,ＲＣ,１種住居,未改装,1000.0
8359,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2012.0,13.0,ＳＲＣ,１中住専,改装済み,1600.0
8360,西宮(阪神),30.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,1500.0
8361,西宮(阪神),30.0,4.0,３ＬＤＫ,65.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,1700.0
8362,西宮(阪神),30.0,4.0,３ＬＤＫ,80.0,2012.0,13.0,ＳＲＣ,近隣商業,未改装,2200.0
8363,西宮(阪神),30.0,4.0,３ＬＤＫ,70.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,1600.0
8364,西宮(阪神),30.0,4.0,３ＬＤＫ,75.0,2012.0,14.0,ＳＲＣ,１中住専,未改装,1700.0
8365,西宮(阪神),15.0,4.0,３ＬＤＫ,70.0,2016.0,12.0,ＲＣ,準工業,未改装,2600.0
8366,西宮(阪神),23.0,4.0,３ＬＤＫ,75.0,2016.0,10.0,ＲＣ,準工業,未改装,2500.0
8367,西宮北口,14.0,4.0,３ＬＤＫ,90.0,2012.0,2.0,ＲＣ,２中住専,未改装,3700.0
8368,門戸厄神,5.0,4.0,３ＬＤＫ,95.0,2012.0,26.0,ＲＣ,１中住専,未改装,1800.0
8369,門戸厄神,6.0,4.0,３ＬＤＫ,70.0,2012.0,10.0,ＲＣ,１中住専,未改装,3200.0
8370,西宮名塩,7.0,4.0,３ＬＤＫ,85.0,2016.0,23.0,ＲＣ,１中住専,改装済み,1100.0
8371,西宮名塩,6.0,4.0,３ＬＤＫ,90.0,2016.0,13.0,ＲＣ,１中住専,未改装,2400.0
8372,西宮名塩,8.0,4.0,３ＬＤＫ,80.0,2016.0,13.0,ＲＣ,１中住専,未改装,2000.0
8373,西宮名塩,15.0,4.0,３ＬＤＫ,75.0,2016.0,19.0,ＲＣ,１中住専,未改装,1300.0
8374,西宮名塩,6.0,5.0,４ＬＤＫ,80.0,2016.0,13.0,ＲＣ,１中住専,未改装,1500.0
8375,西宮(阪神),8.0,4.0,３ＬＤＫ,75.0,2012.0,3.0,ＲＣ,近隣商業,未改装,3400.0
8376,甲子園,12.0,4.0,３ＬＤＫ,70.0,2012.0,11.0,ＲＣ,１中住専,未改装,3300.0
8377,西宮(阪神),3.0,3.0,２ＬＤＫ,50.0,2012.0,6.0,ＲＣ,商業,未改装,2100.0
8378,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2012.0,7.0,ＲＣ,商業,未改装,2400.0
8380,西宮(阪神),5.0,4.0,３ＬＤＫ,65.0,2012.0,8.0,ＳＲＣ,商業,改装済み,2800.0
8381,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2016.0,16.0,ＲＣ,１中住専,改装済み,3400.0
8382,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2012.0,11.0,ＳＲＣ,商業,未改装,2800.0
8383,苦楽園口,13.0,4.0,３ＬＤＫ,70.0,2016.0,16.0,ＲＣ,１中住専,未改装,3400.0
8384,西宮(阪神),5.0,4.0,３ＬＤＫ,70.0,2012.0,8.0,ＳＲＣ,商業,未改装,3100.0
8385,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2012.0,11.0,ＲＣ,商業,未改装,3200.0
8386,苦楽園口,9.0,4.0,３ＬＤＫ,65.0,2016.0,42.0,ＲＣ,１種住居,未改装,1500.0
8387,西宮(阪神),3.0,2.0,１ＬＤＫ,60.0,2012.0,7.0,ＲＣ,商業,改装済み,2200.0
8388,苦楽園口,12.0,4.0,３ＬＤＫ,65.0,2016.0,16.0,ＲＣ,１中住専,改装済み,3400.0
8389,苦楽園口,15.0,5.0,４ＬＤＫ,85.0,2016.0,34.0,ＲＣ,１中住専,改装済み,2400.0
8390,苦楽園口,12.0,5.0,３ＬＤＫ＋Ｓ,85.0,2016.0,16.0,ＲＣ,１中住専,未改装,4200.0
8391,門戸厄神,16.0,4.0,３ＬＤＫ,75.0,2016.0,21.0,ＲＣ,１中住専,改装済み,2100.0
8392,甲子園,19.0,4.0,３ＬＤＫ,85.0,2012.0,10.0,ＳＲＣ,１種住居,改装済み,2800.0
8393,甲子園,16.0,2.0,１ＬＤＫ,95.0,2012.0,10.0,ＳＲＣ,１種住居,未改装,3100.0
8394,甲子園,16.0,4.0,３ＬＤＫ,95.0,2012.0,10.0,ＳＲＣ,１種住居,未改装,3700.0
8395,西宮北口,20.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,１中住専,未改装,2300.0
8397,西宮北口,9.0,4.0,３ＬＤＫ,60.0,2016.0,6.0,ＲＣ,工業,未改装,2800.0
8398,西宮北口,9.0,4.0,３ＬＤＫ,60.0,2016.0,6.0,ＲＣ,工業,未改装,3600.0
8399,西宮北口,9.0,5.0,４ＬＤＫ,70.0,2016.0,6.0,ＲＣ,２種住居,未改装,3700.0
8400,阪神国道,5.0,5.0,４ＬＤＫ,85.0,2016.0,6.0,ＲＣ,工業,未改装,4200.0
8401,西宮北口,15.0,4.0,３ＬＤＫ,75.0,2016.0,13.0,ＲＣ,１中住専,未改装,4300.0
8402,西宮北口,12.0,4.0,３ＬＤＫ,70.0,2016.0,10.0,ＲＣ,１中住専,未改装,4300.0
8403,東鳴尾,5.0,4.0,３ＬＤＫ,80.0,2012.0,30.0,ＲＣ,１種住居,改装済み,1600.0
8404,甲子園口,6.0,3.0,２ＬＤＫ,100.0,2016.0,48.0,ＲＣ,１中住専,未改装,2500.0
8406,今津(阪神),18.0,4.0,３ＬＤＫ,80.0,2012.0,25.0,ＲＣ,準工業,未改装,1600.0
8407,西宮(阪神),9.0,4.0,３ＬＤＫ,65.0,2016.0,16.0,ＲＣ,近隣商業,未改装,2700.0
8408,西宮(阪神),19.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,準工業,未改装,1700.0
8410,苦楽園口,9.0,3.0,２ＬＤＫ,40.0,2016.0,31.0,鉄骨造,１低住専,未改装,600.0
8411,西宮(阪神),19.0,4.0,３ＬＤＫ,65.0,2012.0,15.0,ＳＲＣ,準工業,未改装,1800.0
8412,西宮(阪神),19.0,4.0,３ＬＤＫ,60.0,2012.0,16.0,ＲＣ,準工業,改装済み,1700.0
8413,西宮(阪神),5.0,3.0,２ＬＤＫ,50.0,2016.0,20.0,ＲＣ,近隣商業,改装済み,2500.0
8414,香櫨園,12.0,4.0,３ＬＤＫ,70.0,2016.0,15.0,ＲＣ,１種住居,未改装,2500.0
8415,西宮(阪神),18.0,4.0,３ＬＤＫ,70.0,2016.0,3.0,ＲＣ,準工業,未改装,3100.0
8416,西宮名塩,6.0,4.0,３ＬＤＫ,85.0,2012.0,18.0,ＲＣ,１中住専,改装済み,1400.0
8417,西宮名塩,9.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,改装済み,1700.0
8418,苦楽園口,7.0,3.0,２ＬＤＫ,65.0,2016.0,14.0,ＲＣ,１中住専,未改装,2600.0
8419,苦楽園口,7.0,4.0,３ＬＤＫ,55.0,2016.0,13.0,ＲＣ,１中住専,未改装,2500.0
8420,西宮名塩,4.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,未改装,1200.0
8421,西宮名塩,9.0,4.0,３ＬＤＫ,80.0,2012.0,16.0,ＲＣ,１中住専,未改装,1400.0
8422,西宮名塩,13.0,4.0,３ＬＤＫ,75.0,2012.0,9.0,ＲＣ,１中住専,未改装,1900.0
8423,西宮名塩,13.0,5.0,４ＬＤＫ,95.0,2012.0,18.0,ＲＣ,１中住専,未改装,1900.0
8424,香櫨園,4.0,4.0,３ＬＤＫ,110.0,2016.0,27.0,ＲＣ,１中住専,未改装,3900.0
8426,夙川,7.0,4.0,３ＬＤＫ,70.0,2016.0,4.0,ＲＣ,１中住専,未改装,5000.0
8427,甲子園口,6.0,4.0,３ＬＤＫ,75.0,2016.0,12.0,ＲＣ,１中住専,未改装,4400.0
8428,甲子園口,6.0,4.0,３ＬＤＫ,105.0,2016.0,23.0,ＲＣ,１中住専,未改装,4500.0
8429,甲子園口,7.0,4.0,３ＬＤＫ,75.0,2016.0,9.0,ＲＣ,１中住専,未改装,4900.0
8430,甲子園口,8.0,4.0,３ＬＤＫ,60.0,2016.0,21.0,ＲＣ,１中住専,未改装,2500.0
8431,甲子園口,7.0,4.0,３ＬＤＫ,70.0,2016.0,12.0,ＲＣ,１中住専,未改装,4400.0
8432,苦楽園口,13.0,4.0,３ＬＤＫ,65.0,2012.0,40.0,ＲＣ,１中住専,改装済み,1300.0
8433,苦楽園口,13.0,5.0,４ＬＤＫ,90.0,2012.0,14.0,ＲＣ,１中住専,未改装,4000.0
8434,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,65.0,2016.0,5.0,ＲＣ,近隣商業,未改装,3700.0
8435,苦楽園口,14.0,5.0,４ＬＤＫ,95.0,2012.0,15.0,ＲＣ,１中住専,未改装,4200.0
8436,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,65.0,2016.0,18.0,ＲＣ,近隣商業,未改装,3000.0
8437,西宮(ＪＲ),4.0,5.0,４ＬＤＫ,85.0,2016.0,21.0,ＲＣ,近隣商業,未改装,3200.0
8438,西宮(ＪＲ),5.0,5.0,４ＬＤＫ,85.0,2016.0,21.0,ＲＣ,近隣商業,未改装,3000.0
8439,苦楽園口,14.0,4.0,３ＬＤＫ,75.0,2012.0,5.0,ＲＣ,１中住専,未改装,4200.0
8440,西宮(ＪＲ),5.0,4.0,３ＬＤＫ,65.0,2016.0,18.0,ＲＣ,近隣商業,改装済み,3000.0
8441,苦楽園口,18.0,5.0,４ＬＤＫ,85.0,2012.0,30.0,ＲＣ,１中住専,未改装,2000.0
8442,苦楽園口,11.0,4.0,３ＬＤＫ,70.0,2012.0,12.0,ＲＣ,１中住専,未改装,2900.0
8444,苦楽園口,13.0,4.0,３ＬＤＫ,80.0,2012.0,14.0,ＲＣ,１中住専,改装済み,3000.0
8445,西宮北口,19.0,4.0,３ＬＤＫ,70.0,2016.0,13.0,ＲＣ,１中住専,未改装,3500.0
8446,門戸厄神,16.0,4.0,３ＬＤＫ,65.0,2012.0,18.0,ＲＣ,１中住専,改装済み,2200.0
8447,門戸厄神,18.0,4.0,３ＬＤＫ,75.0,2012.0,17.0,ＲＣ,１中住専,未改装,2500.0
8448,西宮北口,7.0,4.0,３ＬＤＫ,65.0,2016.0,20.0,ＲＣ,１中住専,未改装,3100.0
8449,門戸厄神,5.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,２中住専,改装済み,2900.0
8450,門戸厄神,5.0,4.0,３ＬＤＫ,70.0,2016.0,17.0,ＲＣ,２中住専,未改装,2400.0
8451,西宮北口,19.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,１中住専,未改装,50.0
8452,西宮北口,19.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,１中住専,未改装,50.0
8453,西宮北口,19.0,5.0,４ＬＤＫ,95.0,2012.0,12.0,ＲＣ,１中住専,未改装,2700.0
8454,西宮北口,16.0,4.0,３ＬＤＫ,70.0,2012.0,9.0,ＲＣ,２中住専,未改装,2200.0
8455,西宮北口,15.0,2.0,１Ｋ,15.0,2012.0,26.0,ＲＣ,２中住専,未改装,250.0
8456,西宮北口,9.0,4.0,２ＬＤＫ＋Ｓ,65.0,2012.0,2.0,ＲＣ,工業,未改装,3100.0
8457,西宮北口,6.0,1.0,１Ｒ,15.0,2012.0,25.0,ＲＣ,２種住居,未改装,380.0
8458,西宮北口,12.0,4.0,３ＬＤＫ,70.0,2012.0,6.0,ＲＣ,１中住専,未改装,4000.0
8459,門戸厄神,5.0,4.0,３ＬＤＫ,65.0,2012.0,6.0,ＲＣ,１中住専,未改装,3400.0
8460,門戸厄神,8.0,4.0,３ＬＤＫ,75.0,2012.0,9.0,ＲＣ,１中住専,未改装,3800.0
