,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
1015,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＳＲＣ,近隣商業,改装済み,3900.0
1016,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,改装済み,3700.0
1018,西宮(阪神),6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,近隣商業,改装済み,4300.0
1019,西宮(阪神),6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,近隣商業,未改装,2100.0
1020,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,未改装,3500.0
1021,西宮(阪神),6.0,2.0,１Ｋ,20.0,2023.0,16.0,ＲＣ,近隣商業,未改装,1600.0
1022,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,未改装,2700.0
1025,西宮(阪神),4.0,4.0,３ＬＤＫ,80.0,2021.0,23.0,ＳＲＣ,近隣商業,未改装,3900.0
1028,生瀬,11.0,5.0,４ＬＤＫ,110.0,2023.0,31.0,ＲＣ,１中住専,改装済み,1700.0
1029,生瀬,14.0,4.0,３ＬＤＫ,80.0,2022.0,30.0,ＲＣ,１中住専,未改装,980.0
1030,生瀬,18.0,4.0,３ＬＤＫ,75.0,2022.0,30.0,ＲＣ,１中住専,改装済み,980.0
1031,生瀬,14.0,4.0,３ＬＤＫ,80.0,2021.0,29.0,ＲＣ,１中住専,未改装,500.0
1032,生瀬,11.0,3.0,２ＬＤＫ,75.0,2021.0,29.0,ＲＣ,１中住専,未改装,850.0
1033,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2022.0,23.0,ＲＣ,１中住専,未改装,1600.0
1034,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2021.0,22.0,ＲＣ,１中住専,未改装,1300.0
1035,西宮名塩,8.0,4.0,３ＬＤＫ,65.0,2020.0,21.0,ＲＣ,１中住専,改装済み,1300.0
1038,苦楽園口,9.0,4.0,３ＬＤＫ,70.0,2024.0,27.0,ＲＣ,１中住専,改装済み,4300.0
1039,苦楽園口,9.0,3.0,２ＬＤＫ,50.0,2020.0,23.0,ＲＣ,１中住専,改装済み,2000.0
1040,甲陽園,9.0,4.0,３ＬＤＫ,75.0,2024.0,23.0,ＲＣ,１中住専,改装済み,3800.0
1041,甲陽園,9.0,4.0,３ＬＤＫ,75.0,2023.0,22.0,ＲＣ,１中住専,未改装,3200.0
1042,甲陽園,10.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,未改装,2300.0
1043,甲陽園,11.0,4.0,３ＬＤＫ,85.0,2020.0,16.0,ＲＣ,１中住専,未改装,3700.0
1044,甲陽園,9.0,4.0,３ＬＤＫ,65.0,2019.0,19.0,ＲＣ,１中住専,未改装,2100.0
1046,夙川,9.0,4.0,３ＬＤＫ,80.0,2022.0,26.0,ＲＣ,１中住専,改装済み,5700.0
1047,夙川,9.0,3.0,２ＬＤＫ,80.0,2021.0,25.0,ＲＣ,１中住専,未改装,4200.0
1048,夙川,9.0,4.0,３ＬＤＫ,90.0,2019.0,23.0,ＲＣ,１中住専,未改装,4200.0
1049,門戸厄神,4.0,3.0,２ＬＤＫ,60.0,2023.0,2.0,ＲＣ,準住居,未改装,4600.0
1050,門戸厄神,4.0,4.0,３ＬＤＫ,70.0,2020.0,6.0,ＲＣ,１中住専,未改装,4300.0
1051,門戸厄神,2.0,4.0,３ＬＤＫ,70.0,2019.0,5.0,ＲＣ,２中住専,未改装,4600.0
1053,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,改装済み,4200.0
1054,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2023.0,16.0,ＲＣ,１中住専,未改装,2800.0
1055,香櫨園,15.0,4.0,３ＬＤＫ,65.0,2023.0,16.0,ＲＣ,１中住専,改装済み,3500.0
1057,香櫨園,9.0,4.0,３ＬＤＫ,80.0,2022.0,25.0,ＲＣ,１中住専,未改装,3400.0
1058,香櫨園,14.0,5.0,４ＬＤＫ,80.0,2022.0,15.0,ＲＣ,１中住専,未改装,4200.0
1060,香櫨園,11.0,4.0,３ＬＤＫ,75.0,2022.0,15.0,ＲＣ,１中住専,未改装,3900.0
1064,香櫨園,9.0,5.0,４ＬＤＫ,90.0,2021.0,12.0,ＲＣ,１中住専,未改装,4000.0
1067,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2021.0,24.0,ＲＣ,１中住専,未改装,3000.0
1068,香櫨園,14.0,5.0,４ＬＤＫ,95.0,2020.0,13.0,ＲＣ,１中住専,未改装,4800.0
1069,香櫨園,14.0,4.0,３ＬＤＫ,70.0,2020.0,13.0,ＲＣ,１中住専,未改装,3000.0
1070,西宮(阪神),10.0,3.0,２ＬＤＫ,65.0,2023.0,25.0,ＲＣ,近隣商業,改装済み,3200.0
1071,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,近隣商業,改装済み,3600.0
1072,西宮(阪神),11.0,4.0,３ＬＤＫ,60.0,2022.0,24.0,ＲＣ,近隣商業,未改装,2800.0
1074,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,近隣商業,改装済み,3400.0
1075,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2019.0,21.0,ＲＣ,近隣商業,改装済み,3500.0
1077,西宮(阪神),11.0,4.0,３ＬＤＫ,65.0,2019.0,3.0,ＲＣ,近隣商業,改装済み,2900.0
1078,西宮(阪神),10.0,4.0,３ＬＤＫ,65.0,2019.0,3.0,ＲＣ,近隣商業,改装済み,3000.0
1079,西宮(阪神),11.0,4.0,３ＬＤＫ,65.0,2019.0,20.0,ＲＣ,近隣商業,改装済み,3100.0
1080,西宮(阪神),10.0,4.0,３ＬＤＫ,65.0,2019.0,3.0,ＲＣ,近隣商業,改装済み,3000.0
1082,甲東園,4.0,5.0,４ＬＤＫ,80.0,2019.0,21.0,ＲＣ,１中住専,改装済み,4100.0
1083,苦楽園口,13.0,4.0,３ＬＤＫ,70.0,2024.0,22.0,ＲＣ,１低住専,未改装,3100.0
1084,苦楽園口,14.0,5.0,４ＬＤＫ,90.0,2023.0,18.0,ＲＣ,１低住専,未改装,5100.0
1085,苦楽園口,13.0,4.0,３ＬＤＫ,70.0,2022.0,20.0,ＲＣ,１低住専,未改装,3300.0
1087,苦楽園口,14.0,4.0,３ＬＤＫ,115.0,2022.0,17.0,ＲＣ,１低住専,未改装,5800.0
1089,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2021.0,19.0,ＲＣ,１低住専,未改装,3500.0
1090,苦楽園口,14.0,5.0,４ＬＤＫ,90.0,2021.0,16.0,ＲＣ,１低住専,未改装,4600.0
1091,苦楽園口,14.0,4.0,３ＬＤＫ,80.0,2021.0,16.0,ＲＣ,１低住専,未改装,3900.0
1092,苦楽園口,10.0,4.0,３ＬＤＫ,85.0,2021.0,15.0,ＲＣ,１低住専,未改装,4100.0
1093,苦楽園口,13.0,3.0,２ＬＤＫ,75.0,2020.0,18.0,ＲＣ,１低住専,未改装,3500.0
1095,苦楽園口,10.0,4.0,３ＬＤＫ,85.0,2019.0,13.0,ＲＣ,１低住専,未改装,5500.0
1096,西宮(ＪＲ),9.0,4.0,３ＬＤＫ,70.0,2022.0,8.0,ＲＣ,準工業,未改装,4900.0
1097,西宮(ＪＲ),9.0,4.0,３ＬＤＫ,65.0,2022.0,8.0,ＲＣ,準工業,未改装,4700.0
1098,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,70.0,2021.0,6.0,ＲＣ,工業,未改装,4600.0
1099,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2024.0,10.0,ＲＣ,準工業,未改装,5000.0
1100,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2023.0,9.0,ＲＣ,準工業,未改装,5500.0
1101,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2023.0,9.0,ＲＣ,準工業,未改装,5500.0
1102,西宮北口,10.0,4.0,３ＬＤＫ,85.0,2023.0,9.0,ＲＣ,準工業,未改装,6500.0
1103,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2022.0,8.0,ＲＣ,準工業,未改装,5700.0
1104,西宮北口,9.0,5.0,４ＬＤＫ,80.0,2022.0,8.0,ＲＣ,準工業,未改装,5800.0
1106,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2021.0,7.0,ＲＣ,準工業,未改装,5400.0
1109,西宮北口,9.0,5.0,４ＬＤＫ,85.0,2021.0,7.0,ＲＣ,準工業,未改装,6200.0
1111,西宮北口,9.0,5.0,３ＬＤＫ＋Ｓ,80.0,2020.0,5.0,ＲＣ,工業,未改装,4700.0
1112,西宮北口,9.0,4.0,３ＬＤＫ,65.0,2020.0,6.0,ＲＣ,準工業,未改装,4700.0
1114,西宮北口,9.0,3.0,２ＬＤＫ,75.0,2019.0,5.0,ＲＣ,準工業,未改装,4700.0
1116,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2019.0,5.0,ＲＣ,準工業,未改装,4700.0
1118,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2019.0,5.0,ＲＣ,準工業,未改装,4700.0
1119,西宮北口,9.0,3.0,２ＬＤＫ,70.0,2019.0,5.0,ＲＣ,準工業,未改装,4300.0
1121,阪神国道,7.0,4.0,３ＬＤＫ,70.0,2022.0,8.0,ＲＣ,準工業,未改装,5000.0
1122,阪神国道,4.0,4.0,３ＬＤＫ,70.0,2021.0,7.0,ＲＣ,準工業,未改装,4200.0
1126,甲陽園,9.0,5.0,４ＬＤＫ,80.0,2023.0,36.0,ＲＣ,１低住専,未改装,2200.0
1127,甲陽園,12.0,3.0,２ＬＤＫ,70.0,2023.0,24.0,ＲＣ,１低住専,改装済み,3100.0
1129,甲陽園,10.0,4.0,３ＬＤＫ,90.0,2021.0,34.0,ＲＣ,１低住専,改装済み,1700.0
1130,甲陽園,10.0,5.0,４ＬＤＫ,80.0,2020.0,33.0,ＲＣ,１低住専,改装済み,1800.0
1131,夙川,9.0,2.0,１Ｋ,20.0,2024.0,40.0,ＲＣ,１種住居,未改装,920.0
1132,夙川,9.0,2.0,１Ｋ,15.0,2020.0,36.0,ＲＣ,１種住居,未改装,290.0
1133,西宮(阪神),11.0,5.0,４ＬＤＫ,75.0,2022.0,24.0,ＲＣ,近隣商業,未改装,3400.0
1134,西宮(阪神),9.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,近隣商業,改装済み,3500.0
1135,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2020.0,17.0,ＲＣ,１低住専,改装済み,2800.0
1139,苦楽園口,16.0,5.0,４ＬＤＫ,75.0,2023.0,22.0,ＲＣ,１中住専,未改装,2600.0
1140,苦楽園口,15.0,4.0,３ＬＤＫ,65.0,2022.0,45.0,ＲＣ,１中住専,未改装,1300.0
1142,苦楽園口,15.0,3.0,２ＬＤＫ,75.0,2021.0,44.0,ＲＣ,１中住専,未改装,1000.0
1143,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2020.0,24.0,ＲＣ,１中住専,改装済み,2400.0
1144,苦楽園口,14.0,3.0,２ＬＤＫ,60.0,2020.0,24.0,ＲＣ,１中住専,未改装,1700.0
1147,苦楽園口,14.0,4.0,３ＬＤＫ,65.0,2019.0,8.0,ＲＣ,１中住専,未改装,1900.0
1149,苦楽園口,16.0,4.0,３ＬＤＫ,105.0,2019.0,14.0,ＲＣ,１中住専,未改装,4100.0
1150,西宮北口,25.0,4.0,３ＬＤＫ,65.0,2023.0,46.0,ＳＲＣ,１中住専,改装済み,1700.0
1154,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2024.0,24.0,ＲＣ,１中住専,未改装,5800.0
1155,西宮北口,12.0,4.0,３ＬＤＫ,80.0,2023.0,23.0,ＲＣ,１中住専,未改装,6600.0
1156,西宮北口,13.0,3.0,２ＬＤＫ,60.0,2023.0,50.0,ＲＣ,１中住専,改装済み,2600.0
1157,西宮北口,11.0,5.0,４ＬＤＫ,80.0,2023.0,23.0,ＲＣ,１中住専,未改装,6000.0
1159,西宮北口,13.0,4.0,３Ｋ,60.0,2022.0,49.0,ＲＣ,１中住専,改装済み,2600.0
1162,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2021.0,48.0,ＲＣ,１中住専,未改装,1400.0
1163,西宮北口,11.0,3.0,２ＬＤＫ,75.0,2020.0,44.0,ＲＣ,１中住専,改装済み,2900.0
1166,甲陽園,23.0,2.0,１ＬＤＫ,50.0,2023.0,34.0,ＲＣ,１中住専,未改装,1500.0
1168,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2022.0,33.0,ＲＣ,１中住専,改装済み,3000.0
1169,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2022.0,33.0,ＲＣ,１中住専,未改装,1700.0
1170,甲陽園,21.0,5.0,４ＬＤＫ,90.0,2022.0,33.0,ＲＣ,１中住専,改装済み,3000.0
1171,甲陽園,23.0,4.0,３ＬＤＫ,75.0,2021.0,32.0,ＲＣ,１中住専,改装済み,2900.0
1172,甲陽園,23.0,4.0,３ＬＤＫ,75.0,2020.0,31.0,ＲＣ,１中住専,未改装,2500.0
1174,甲陽園,23.0,3.0,２ＬＤＫ,50.0,2019.0,30.0,ＲＣ,１中住専,未改装,880.0
1176,門戸厄神,29.0,5.0,４ＬＤＫ,95.0,2023.0,27.0,ＲＣ,１中住専,未改装,2900.0
1177,門戸厄神,21.0,4.0,３ＬＤＫ,95.0,2022.0,22.0,ＲＣ,１低住専,未改装,3200.0
1178,門戸厄神,26.0,4.0,３ＬＤＫ,80.0,2022.0,37.0,ＲＣ,１中住専,改装済み,2700.0
1179,門戸厄神,26.0,5.0,４ＬＤＫ,115.0,2022.0,37.0,ＲＣ,１中住専,未改装,1900.0
1180,門戸厄神,28.0,3.0,２ＬＤＫ,50.0,2020.0,31.0,ＲＣ,１中住専,未改装,1400.0
1181,門戸厄神,24.0,5.0,４ＬＤＫ,75.0,2019.0,34.0,ＲＣ,１中住専,未改装,900.0
1182,門戸厄神,30.0,4.0,３ＬＤＫ,75.0,2019.0,23.0,ＲＣ,１中住専,改装済み,2700.0
1183,門戸厄神,29.0,4.0,３ＬＤＫ,65.0,2019.0,23.0,ＲＣ,１中住専,未改装,1600.0
1184,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2024.0,22.0,ＲＣ,１中住専,改装済み,3000.0
1185,武庫川団地前,9.0,5.0,４ＬＤＫ,95.0,2024.0,41.0,ＳＲＣ,１中住専,改装済み,1500.0
1186,武庫川団地前,8.0,5.0,４ＬＤＫ,95.0,2024.0,24.0,ＲＣ,１中住専,未改装,2300.0
1187,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2200.0
1188,武庫川団地前,9.0,4.0,３ＬＤＫ,70.0,2023.0,40.0,ＳＲＣ,１中住専,未改装,1100.0
1190,武庫川団地前,11.0,5.0,４ＬＤＫ,95.0,2023.0,38.0,ＳＲＣ,１中住専,未改装,1300.0
1192,武庫川団地前,5.0,4.0,３ＬＤＫ,85.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2300.0
1193,武庫川団地前,7.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,未改装,1700.0
1195,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,1300.0
1196,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,910.0
1197,武庫川団地前,10.0,5.0,４ＬＤＫ,95.0,2022.0,37.0,ＳＲＣ,１中住専,改装済み,1900.0
1199,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2022.0,20.0,ＲＣ,１中住専,未改装,2600.0
1200,武庫川団地前,14.0,6.0,５ＬＤＫ,125.0,2022.0,37.0,ＳＲＣ,１中住専,未改装,2200.0
1201,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2022.0,31.0,ＲＣ,１中住専,改装済み,2200.0
1204,武庫川団地前,6.0,5.0,４ＬＤＫ,85.0,2021.0,17.0,ＲＣ,１中住専,未改装,2900.0
1206,武庫川団地前,6.0,5.0,４ＬＤＫ,90.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,2100.0
1207,武庫川団地前,5.0,4.0,３ＬＤＫ,70.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,1900.0
1210,武庫川団地前,15.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＳＲＣ,１中住専,未改装,1200.0
1211,武庫川団地前,11.0,4.0,３ＬＤＫ,70.0,2020.0,30.0,ＳＲＣ,１中住専,未改装,1300.0
1213,武庫川団地前,10.0,4.0,３ＬＤＫ,70.0,2019.0,36.0,ＳＲＣ,１中住専,未改装,1100.0
1214,武庫川団地前,4.0,4.0,３ＬＤＫ,80.0,2019.0,27.0,ＲＣ,１中住専,未改装,2000.0
1215,武庫川団地前,11.0,4.0,３ＬＤＫ,95.0,2019.0,29.0,ＳＲＣ,１中住専,改装済み,2400.0
1217,武庫川団地前,9.0,3.0,２ＬＤＫ,65.0,2019.0,34.0,ＳＲＣ,１中住専,未改装,880.0
1219,武庫川団地前,12.0,4.0,３ＬＤＫ,95.0,2019.0,36.0,ＳＲＣ,１中住専,改装済み,1800.0
1220,武庫川団地前,10.0,3.0,２ＬＤＫ,65.0,2019.0,34.0,ＳＲＣ,１中住専,未改装,1100.0
1221,武庫川団地前,8.0,5.0,４ＬＤＫ,85.0,2019.0,24.0,ＲＣ,１中住専,改装済み,2500.0
1222,武庫川団地前,10.0,4.0,３ＬＤＫ,95.0,2019.0,36.0,ＳＲＣ,１中住専,改装済み,2000.0
1223,武庫川団地前,10.0,4.0,３ＬＤＫ,70.0,2019.0,36.0,ＳＲＣ,１中住専,未改装,1100.0
1224,武庫川団地前,6.0,4.0,３ＬＤＫ,70.0,2019.0,30.0,ＳＲＣ,１中住専,未改装,1500.0
1226,夙川,12.0,4.0,３ＬＤＫ,75.0,2024.0,37.0,ＲＣ,１中住専,改装済み,2000.0
1227,夙川,14.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１低住専,未改装,5500.0
1228,夙川,14.0,4.0,３ＬＤＫ,70.0,2022.0,9.0,ＲＣ,１低住専,未改装,5700.0
1229,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,54.0,ＲＣ,１中住専,未改装,2000.0
1230,夙川,13.0,4.0,３ＬＤＫ,95.0,2022.0,54.0,ＲＣ,１中住専,未改装,1800.0
1231,夙川,12.0,4.0,３ＬＤＫ,60.0,2022.0,35.0,ＲＣ,１中住専,未改装,1500.0
1232,夙川,12.0,3.0,２ＬＤＫ,70.0,2021.0,34.0,ＲＣ,１中住専,未改装,930.0
1234,夙川,13.0,4.0,３ＬＤＫ,75.0,2020.0,7.0,ＲＣ,１低住専,未改装,5300.0
1235,西宮北口,11.0,3.0,２ＬＤＫ,65.0,2024.0,25.0,ＲＣ,準工業,未改装,2700.0
1236,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,準工業,未改装,3300.0
1237,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,準工業,未改装,3000.0
1238,西宮北口,11.0,3.0,２ＬＤＫ,55.0,2022.0,47.0,ＳＲＣ,準工業,未改装,1800.0
1242,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2021.0,46.0,ＳＲＣ,準工業,未改装,1200.0
1244,西宮北口,15.0,3.0,２ＬＤＫ,60.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,2200.0
1247,西宮北口,10.0,3.0,２ＬＤＫ,65.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,1800.0
1248,西宮北口,10.0,4.0,３ＬＤＫ,60.0,2019.0,44.0,ＳＲＣ,準工業,未改装,1300.0
1251,西宮北口,11.0,5.0,４ＬＤＫ,65.0,2019.0,44.0,ＳＲＣ,準工業,未改装,1500.0
1252,西宮北口,16.0,3.0,２ＬＤＫ,60.0,2019.0,44.0,ＳＲＣ,準工業,改装済み,2000.0
1253,西宮北口,3.0,4.0,３ＬＤＫ,75.0,2024.0,16.0,ＲＣ,商業,未改装,8400.0
1254,西宮北口,3.0,3.0,２ＬＤＫ,60.0,2023.0,15.0,ＲＣ,商業,未改装,6600.0
1257,西宮北口,4.0,3.0,１ＬＤＫ＋Ｓ,60.0,2022.0,14.0,ＲＣ,商業,未改装,6900.0
1258,西宮北口,4.0,3.0,２ＬＤＫ,60.0,2022.0,9.0,ＲＣ,近隣商業,未改装,3900.0
1260,西宮北口,3.0,4.0,３ＬＤＫ,70.0,2022.0,14.0,ＲＣ,商業,未改装,7600.0
1265,西宮北口,3.0,3.0,２ＤＫ,75.0,2019.0,11.0,ＲＣ,商業,改装済み,1600.0
1266,西宮北口,4.0,3.0,２ＬＤＫ,65.0,2019.0,6.0,ＲＣ,近隣商業,未改装,5200.0
1267,西宮北口,3.0,3.0,１ＬＤＫ＋Ｓ,75.0,2019.0,11.0,ＲＣ,商業,改装済み,7200.0
1268,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2023.0,18.0,ＲＣ,１種住居,未改装,4000.0
1269,西宮北口,9.0,3.0,２ＬＤＫ,60.0,2022.0,4.0,ＲＣ,２中住専,未改装,5200.0
1270,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2022.0,17.0,ＲＣ,１種住居,未改装,5000.0
1271,西宮北口,11.0,4.0,３ＬＤＫ,65.0,2022.0,17.0,ＲＣ,１種住居,未改装,4000.0
1274,西宮北口,10.0,4.0,３ＬＤＫ,65.0,2019.0,20.0,ＳＲＣ,１種住居,改装済み,3400.0
1276,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2019.0,5.0,ＲＣ,準工業,未改装,3900.0
1277,仁川,15.0,4.0,３ＬＤＫ,65.0,2023.0,4.0,ＲＣ,１種住居,未改装,3400.0
1279,仁川,19.0,4.0,３ＬＤＫ,100.0,2021.0,35.0,ＲＣ,１種住居,改装済み,2400.0
1280,仁川,19.0,4.0,２ＬＤＫ＋Ｓ,60.0,2020.0,21.0,ＲＣ,準工業,改装済み,2100.0
1282,仁川,20.0,4.0,３ＬＤＫ,75.0,2020.0,34.0,ＲＣ,１種住居,改装済み,1700.0
1284,香櫨園,10.0,4.0,３ＬＤＫ,70.0,2023.0,22.0,ＲＣ,１種住居,未改装,3500.0
1287,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2020.0,22.0,ＲＣ,１種住居,改装済み,3500.0
1288,香櫨園,12.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＲＣ,２中住専,改装済み,3100.0
1291,香櫨園,9.0,3.0,２ＬＤＫ,60.0,2019.0,21.0,ＲＣ,１種住居,未改装,2400.0
1292,西宮(阪神),2.0,4.0,３ＬＤＫ,80.0,2023.0,20.0,ＳＲＣ,商業,未改装,6000.0
1293,西宮(阪神),2.0,4.0,３ＬＤＫ,70.0,2023.0,20.0,ＳＲＣ,商業,改装済み,5400.0
1294,西宮(阪神),3.0,2.0,１ＬＤＫ,55.0,2020.0,14.0,ＲＣ,商業,未改装,3900.0
1295,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2020.0,14.0,ＲＣ,商業,未改装,4500.0
1297,西宮(阪神),3.0,5.0,４ＬＤＫ,120.0,2019.0,16.0,ＲＣ,商業,未改装,7300.0
1298,西宮(阪神),3.0,4.0,３ＬＤＫ,75.0,2019.0,13.0,ＲＣ,商業,改装済み,5100.0
1299,西宮(阪神),3.0,2.0,１ＬＤＫ,55.0,2019.0,13.0,ＲＣ,商業,改装済み,3900.0
1300,西宮(阪神),2.0,3.0,２ＬＤＫ,80.0,2019.0,16.0,ＳＲＣ,商業,未改装,5000.0
1301,甲東園,7.0,4.0,３ＬＤＫ,95.0,2024.0,21.0,ＲＣ,１中住専,未改装,3600.0
1302,甲東園,8.0,5.0,４ＬＤＫ,95.0,2023.0,20.0,ＲＣ,１中住専,未改装,4400.0
1304,甲東園,7.0,4.0,３ＬＤＫ,70.0,2020.0,17.0,ＲＣ,１中住専,改装済み,3400.0
1305,甲東園,16.0,4.0,３ＬＤＫ,75.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
1306,甲東園,16.0,4.0,３ＬＤＫ,65.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
1310,仁川,9.0,4.0,３ＬＤＫ,75.0,2024.0,18.0,ＲＣ,１中住専,未改装,4300.0
1311,仁川,20.0,3.0,２ＬＤＫ,65.0,2024.0,45.0,ＲＣ,１中住専,改装済み,1200.0
1313,仁川,8.0,5.0,４ＬＤＫ,90.0,2024.0,14.0,ＲＣ,１中住専,未改装,6000.0
1314,仁川,12.0,4.0,３ＬＤＫ,65.0,2023.0,20.0,ＲＣ,１中住専,未改装,3300.0
1315,仁川,18.0,5.0,４ＬＤＫ,75.0,2023.0,37.0,ＲＣ,１中住専,改装済み,2300.0
1316,仁川,8.0,4.0,３ＬＤＫ,80.0,2022.0,12.0,ＲＣ,２中住専,未改装,4800.0
1317,仁川,10.0,4.0,３ＬＤＫ,75.0,2022.0,16.0,ＲＣ,１中住専,改装済み,4800.0
1318,仁川,11.0,4.0,３ＬＤＫ,65.0,2022.0,19.0,ＲＣ,１中住専,未改装,3100.0
1319,仁川,9.0,4.0,３ＬＤＫ,70.0,2022.0,19.0,ＲＣ,１中住専,未改装,3200.0
1320,仁川,9.0,3.0,２ＬＤＫ,75.0,2022.0,16.0,ＲＣ,２中住専,未改装,3600.0
1321,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3400.0
1322,仁川,18.0,4.0,３ＬＤＫ,65.0,2021.0,42.0,ＲＣ,１中住専,未改装,1000.0
1323,仁川,10.0,4.0,３ＬＤＫ,60.0,2021.0,18.0,ＲＣ,１中住専,改装済み,3400.0
1324,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3300.0
1325,仁川,18.0,4.0,３ＬＤＫ,70.0,2020.0,34.0,ＲＣ,１中住専,未改装,1500.0
1327,仁川,9.0,4.0,３ＬＤＫ,70.0,2020.0,14.0,ＲＣ,２中住専,未改装,3200.0
1330,仁川,7.0,5.0,４ＬＤＫ,85.0,2020.0,12.0,ＲＣ,２中住専,未改装,3800.0
1332,仁川,9.0,5.0,４ＬＤＫ,80.0,2019.0,16.0,ＲＣ,１中住専,未改装,3500.0
1333,さくら夙川,4.0,2.0,１ＬＤＫ,85.0,2023.0,36.0,ＲＣ,１中住専,未改装,2500.0
1334,さくら夙川,3.0,4.0,３ＬＤＫ,75.0,2022.0,24.0,ＲＣ,１中住専,未改装,4300.0
1336,さくら夙川,4.0,4.0,３ＬＤＫ,80.0,2021.0,34.0,ＲＣ,１中住専,未改装,3500.0
1338,さくら夙川,3.0,3.0,２ＬＤＫ,80.0,2019.0,21.0,ＲＣ,１中住専,未改装,4700.0
1339,さくら夙川,4.0,3.0,２ＬＤＫ,80.0,2019.0,32.0,ＲＣ,１中住専,未改装,3700.0
1340,今津(阪神),9.0,4.0,３ＬＤＫ,65.0,2023.0,22.0,ＲＣ,１種住居,未改装,3300.0
1342,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,75.0,2022.0,26.0,ＲＣ,近隣商業,未改装,3500.0
1343,阪神国道,3.0,4.0,３ＬＤＫ,65.0,2024.0,10.0,ＲＣ,１種住居,未改装,3500.0
